[信息] 2019-06-13 15:08:25.637 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:10:13.289 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-06-13 15:17:18.827 thread:[01] NetUdpServer : 启动引擎
[警告] 2019-06-13 15:19:01.824 thread:[05] NetUdpServer : Receive error, Actual：3
[信息] 2019-07-11 17:16:52.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:53.039 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:54.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:55.036 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:56.038 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:57.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:58.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:16:59.037 thread:[09] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:17:00.036 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 17:17:01.034 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:51091 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:36:28.930 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:37:58.826 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:37:58.848 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:37:59.818 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:37:59.844 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:00.825 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:00.851 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:01.819 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:01.845 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:02.822 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:02.849 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:03.822 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:03.848 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:04.822 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:04.849 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:05.818 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:05.844 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:06.817 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:06.843 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:07.823 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:07.850 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:08.816 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:08.842 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:09.818 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:09.844 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:10.819 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:10.845 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:53.876 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:38:58.025 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:58.048 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:38:59.020 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:38:59.046 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:00.022 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:00.048 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:01.025 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:01.051 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:02.020 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:02.046 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:03.020 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:03.047 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:04.030 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:04.056 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:05.022 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:05.049 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:06.020 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:06.046 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:07.023 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:07.048 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:08.022 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:08.048 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:09.025 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:09.051 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:10.021 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:10.047 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:11.021 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:11.047 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:12.031 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:12.057 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:13.021 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:13.047 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:14.022 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:14.048 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:15.020 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:15.046 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:16.027 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:16.053 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:17.020 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:17.046 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:18.020 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:18.046 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:19.022 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:19.048 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:20.023 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:20.052 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:21.024 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:21.051 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:22.021 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:22.047 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:23.021 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:23.047 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:24.021 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:24.047 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:25.022 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:25.048 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:26.020 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:26.047 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:27.021 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:27.047 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:28.023 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:28.049 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:39:29.084 thread:[07] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:65342 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:39:29.110 thread:[07] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:65342 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:45:14.431 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:14.914 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:45:15.464 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:15.958 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:45:16.392 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:16.884 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:45:17.370 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:17.790 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:45:18.122 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:18.423 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:45:18.773 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:45:19.295 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:04.610 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:51:16.795 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:16.817 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:17.790 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:17.816 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:18.786 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:18.812 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:19.789 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:19.814 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:20.793 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:20.822 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:21.791 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:21.817 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:22.791 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:22.818 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:23.787 thread:[06] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55067 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:23.813 thread:[06] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55067 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:24.281 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:26.277 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:51:35.416 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55068 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:35.441 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55068 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:36.415 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55068 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:36.441 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55068 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:37.412 thread:[03] NetUdpServer : 请求注册 终端号码：13900012385 终端公网IP：127.0.0.1:55068 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 19:51:37.438 thread:[03] NetUdpServer : 请求注册 终端号码：13900017118 终端公网IP：127.0.0.1:55068 终端内网IP：10.188.229.182:4004
[信息] 2019-07-11 19:51:43.656 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:45.958 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:51:47.775 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:48.236 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:51:48.714 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:49.171 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 19:51:49.713 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 19:51:50.071 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 20:07:47.759 thread:[01] NetUdpServer : 关闭引擎
[信息] 2019-07-11 20:07:50.770 thread:[01] NetUdpServer : 启动引擎
[信息] 2019-07-11 20:07:54.524 thread:[07] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:08:00.593 thread:[07] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:08:15.405 thread:[07] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CF 01 C2 00 00 00 00 00 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:08:25.575 thread:[05] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:08:50.574 thread:[05] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:08:56.085 thread:[05] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:09:14.704 thread:[05] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CE 01 C2 00 00 00 00 00 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:09:15.776 thread:[04] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:09:40.615 thread:[04] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:09:56.168 thread:[04] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:09:58.678 thread:[08] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900011359 数据捕获：01 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 05 46 00 00 01 B7 05 46 00 00 00 00 00 55 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 01 A0 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:10:17.046 thread:[08] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 40 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CE 01 C2 00 00 00 00 00 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04
[信息] 2019-07-11 20:10:23.619 thread:[11] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:10:52.016 thread:[11] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:11:03.926 thread:[11] NetUdpServer : 请求注册 终端号码：13900009603 终端公网IP：117.136.102.180:10028 终端内网IP：10.102.154.0:4002
[信息] 2019-07-11 20:11:13.687 thread:[11] NetUdpServer : 发送给DSC的用户数据包 终端号码：13900009603 数据捕获：02 03 50 00 1B 00 02 00 00 00 00 00 00 00 00 00 29 00 00 01 C2 01 3B 00 CE 01 C2 00 00 00 00 00 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 73 04 5F 13 AF 00 00 00 00 00 00 00 00 00 00 00 00 00
[信息] 2019-07-11 20:11:17.177 thread:[10] NetUdpServer : 请求注册 终端号码：13900011359 终端公网IP：117.132.192.12:59757 终端内网IP：10.102.154.0:4002
